iter	Passed	Remaining
14584	306975	113971
14585	306995	113949
14586	307015	113928
14587	307036	113907
14588	307055	113885
14589	307077	113864
14590	307098	113843
14591	307120	113823
14592	307145	113803
14593	307170	113783
14594	307197	113765
14595	307220	113744
14596	307244	113724
14597	307265	113703
14598	307286	113682
14599	307306	113661
14600	307327	113640
14601	307348	113619
14602	307371	113598
14603	307396	113579
14604	307420	113559
14605	307444	113539
14606	307467	113519
14607	307491	113498
14608	307514	113478
14609	307539	113458
14610	307561	113438
14611	307588	113419
14612	307612	113399
14613	307634	113378
14614	307653	113357
14615	307673	113335
14616	307695	113314
14617	307720	113295
14618	307742	113274
14619	307766	113254
14620	307790	113234
14621	307815	113214
14622	307842	113196
14623	307862	113175
14624	307884	113154
14625	307905	113132
14626	307924	113111
14627	307945	113090
14628	307964	113068
14629	307986	113047
14630	308011	113028
14631	308035	113008
14632	308058	112987
14633	308086	112969
14634	308113	112950
14635	308134	112929
14636	308154	112907
14637	308175	112886
14638	308196	112865
14639	308216	112844
14640	308237	112823
14641	308257	112801
14642	308277	112780
14643	308299	112759
14644	308319	112738
14645	308339	112716
14646	308357	112694
14647	308377	112673
14648	308397	112651
14649	308417	112630
14650	308438	112609
14651	308458	112587
14652	308478	112566
14653	308499	112545
14654	308518	112523
14655	308538	112502
14656	308560	112481
14657	308581	112460
14658	308601	112438
14659	308623	112418
14660	308643	112396
14661	308664	112375
14662	308682	112353
14663	308703	112332
14664	308724	112311
14665	308747	112290
14666	308766	112269
14667	308787	112248
14668	308810	112227
14669	308829	112205
14670	308850	112185
14671	308871	112163
14672	308893	112143
14673	308913	112121
14674	308934	112100
14675	308955	112079
14676	308976	112058
14677	308995	112036
14678	309017	112015
14679	309039	111995
14680	309061	111974
14681	309082	111953
14682	309102	111932
14683	309123	111910
14684	309142	111889
14685	309163	111868
14686	309183	111846
14687	309204	111825
14688	309225	111804
14689	309246	111783
14690	309265	111761
14691	309286	111740
14692	309306	111718
14693	309327	111697
14694	309346	111676
14695	309369	111655
14696	309391	111635
14697	309414	111614
14698	309436	111594
14699	309456	111572
14700	309476	111551
14701	309498	111530
14702	309519	111509
14703	309540	111488
14704	309560	111467
14705	309582	111446
14706	309601	111424
14707	309622	111403
14708	309643	111382
14709	309664	111361
14710	309685	111340
14711	309711	111321
14712	309732	111299
14713	309754	111279
14714	309774	111257
14715	309796	111237
14716	309818	111216
14717	309841	111195
14718	309862	111174
14719	309883	111153
14720	309904	111132
14721	309924	111111
14722	309944	111089
14723	309964	111068
14724	309985	111047
14725	310006	111026
14726	310028	111005
14727	310049	110984
14728	310071	110964
14729	310093	110943
14730	310115	110922
14731	310139	110902
14732	310161	110881
14733	310185	110861
14734	310211	110842
14735	310232	110821
14736	310254	110800
14737	310275	110779
14738	310297	110758
14739	310316	110737
14740	310336	110715
14741	310359	110695
14742	310379	110673
14743	310400	110652
14744	310420	110631
14745	310440	110609
14746	310463	110589
14747	310485	110568
14748	310507	110548
14749	310529	110527
14750	310551	110506
14751	310572	110485
14752	310591	110463
14753	310612	110442
14754	310636	110422
14755	310658	110401
14756	310678	110380
14757	310697	110358
14758	310717	110337
14759	310741	110317
14760	310763	110296
14761	310784	110275
14762	310805	110254
14763	310827	110233
14764	310847	110212
14765	310868	110191
14766	310887	110169
14767	310908	110148
14768	310929	110127
14769	310947	110105
14770	310969	110084
14771	310989	110063
14772	311010	110042
14773	311029	110020
14774	311051	109999
14775	311070	109977
14776	311091	109956
14777	311110	109934
14778	311130	109913
14779	311150	109892
14780	311171	109871
14781	311191	109849
14782	311213	109828
14783	311232	109807
14784	311253	109786
14785	311275	109765
14786	311295	109743
14787	311315	109722
14788	311338	109702
14789	311359	109681
14790	311379	109659
14791	311401	109638
14792	311421	109617
14793	311442	109596
14794	311460	109574
14795	311480	109553
14796	311500	109531
14797	311520	109510
14798	311541	109488
14799	311563	109468
14800	311582	109446
14801	311603	109425
14802	311626	109405
14803	311646	109383
14804	311670	109363
14805	311694	109343
14806	311717	109323
14807	311736	109301
14808	311757	109280
14809	311776	109258
14810	311798	109237
14811	311818	109216
14812	311838	109195
14813	311859	109173
14814	311883	109154
14815	311903	109132
14816	311926	109112
14817	311948	109091
14818	311968	109069
14819	311986	109048
14820	312007	109026
14821	312026	109005
14822	312048	108984
14823	312068	108962
14824	312090	108942
14825	312113	108921
14826	312132	108900
14827	312155	108879
14828	312175	108858
14829	312194	108836
14830	312216	108815
14831	312236	108794
14832	312257	108773
14833	312280	108752
14834	312300	108731
14835	312320	108710
14836	312340	108688
14837	312363	108668
14838	312384	108647
14839	312405	108626
14840	312426	108605
14841	312447	108584
14842	312468	108563
14843	312491	108542
14844	312517	108523
14845	312538	108502
14846	312563	108482
14847	312587	108462
14848	312612	108442
14849	312633	108421
14850	312653	108400
14851	312674	108379
14852	312694	108357
14853	312713	108336
14854	312736	108315
14855	312758	108294
14856	312779	108273
14857	312800	108252
14858	312819	108230
14859	312841	108210
14860	312861	108188
14861	312881	108167
14862	312902	108146
14863	312923	108125
14864	312946	108104
14865	312969	108084
14866	312989	108063
14867	313008	108041
14868	313031	108020
14869	313051	107999
14870	313073	107978
14871	313093	107957
14872	313114	107936
14873	313134	107915
14874	313155	107893
14875	313176	107872
14876	313196	107851
14877	313217	107830
14878	313237	107809
14879	313258	107787
14880	313277	107766
14881	313299	107745
14882	313320	107724
14883	313340	107702
14884	313361	107681
14885	313381	107660
14886	313402	107639
14887	313420	107617
14888	313441	107596
14889	313463	107575
14890	313481	107553
14891	313503	107532
14892	313523	107511
14893	313545	107490
14894	313565	107469
14895	313587	107448
14896	313606	107426
14897	313633	107407
14898	313655	107386
14899	313675	107365
14900	313693	107343
14901	313716	107322
14902	313740	107302
14903	313763	107282
14904	313783	107261
14905	313802	107239
14906	313824	107218
14907	313843	107196
14908	313864	107175
14909	313884	107154
14910	313903	107132
14911	313923	107111
14912	313944	107090
14913	313963	107068
14914	313983	107047
14915	314004	107025
14916	314024	107004
14917	314047	106984
14918	314068	106962
14919	314087	106941
14920	314107	106919
14921	314126	106898
14922	314147	106877
14923	314167	106855
14924	314188	106834
14925	314209	106813
14926	314231	106792
14927	314252	106771
14928	314275	106751
14929	314296	106730
14930	314316	106708
14931	314336	106687
14932	314356	106666
14933	314377	106645
14934	314397	106623
14935	314419	106602
14936	314438	106581
14937	314459	106560
14938	314479	106538
14939	314499	106517
14940	314519	106495
14941	314538	106474
14942	314559	106452
14943	314579	106431
14944	314600	106410
14945	314620	106389
14946	314643	106368
14947	314665	106348
14948	314684	106326
14949	314705	106305
14950	314727	106284
14951	314756	106266
14952	314781	106246
14953	314808	106227
14954	314835	106208
14955	314859	106188
14956	314881	106167
14957	314900	106145
14958	314921	106124
14959	314942	106103
14960	314963	106082
14961	314982	106060
14962	315003	106039
14963	315024	106018
14964	315044	105997
14965	315065	105976
14966	315086	105955
14967	315108	105934
14968	315129	105913
14969	315149	105891
14970	315169	105870
14971	315192	105850
14972	315212	105828
14973	315232	105807
14974	315252	105785
14975	315272	105764
14976	315292	105743
14977	315311	105721
14978	315331	105699
14979	315351	105678
14980	315371	105657
14981	315392	105635
14982	315411	105614
14983	315433	105593
14984	315452	105571
14985	315472	105550
14986	315493	105529
14987	315512	105507
14988	315532	105486
14989	315553	105465
14990	315573	105443
14991	315594	105422
14992	315621	105403
14993	315644	105383
14994	315663	105361
14995	315684	105340
14996	315704	105319
14997	315728	105299
14998	315751	105278
14999	315771	105257
15000	315794	105236
15001	315813	105214
15002	315834	105193
15003	315854	105172
15004	315875	105151
15005	315896	105130
15006	315918	105109
15007	315938	105088
15008	315957	105066
15009	315977	105045
15010	315998	105023
15011	316017	105002
15012	316037	104980
15013	316058	104959
15014	316080	104939
15015	316101	104917
15016	316120	104896
15017	316141	104875
15018	316161	104853
15019	316181	104832
15020	316202	104811
15021	316222	104790
15022	316242	104768
15023	316263	104747
15024	316284	104726
15025	316304	104705
15026	316325	104683
15027	316345	104662
15028	316366	104641
15029	316387	104620
15030	316407	104599
15031	316428	104578
15032	316449	104557
15033	316469	104535
15034	316490	104514
15035	316510	104493
15036	316533	104472
15037	316554	104451
15038	316575	104430
15039	316596	104409
15040	316616	104388
15041	316635	104366
15042	316655	104344
15043	316677	104324
15044	316699	104303
15045	316720	104282
15046	316742	104261
15047	316762	104240
15048	316783	104219
15049	316802	104197
15050	316823	104176
15051	316843	104155
15052	316864	104134
15053	316884	104112
15054	316903	104090
15055	316925	104070
15056	316945	104048
15057	316967	104028
15058	316987	104006
15059	317010	103986
15060	317030	103964
15061	317050	103943
15062	317071	103922
15063	317092	103901
15064	317115	103880
15065	317134	103859
15066	317155	103838
15067	317177	103817
15068	317198	103796
15069	317220	103775
15070	317239	103753
15071	317259	103732
15072	317279	103710
15073	317301	103690
15074	317321	103669
15075	317341	103647
15076	317361	103626
15077	317382	103604
15078	317404	103584
15079	317423	103562
15080	317445	103541
15081	317466	103520
15082	317487	103499
15083	317507	103478
15084	317528	103457
15085	317549	103436
15086	317570	103415
15087	317591	103394
15088	317614	103373
15089	317638	103353
15090	317661	103333
15091	317682	103311
15092	317703	103290
15093	317725	103270
15094	317745	103248
15095	317766	103227
15096	317787	103206
15097	317807	103185
15098	317827	103163
15099	317847	103142
15100	317869	103121
15101	317889	103100
15102	317910	103079
15103	317932	103058
15104	317952	103037
15105	317973	103016
15106	317995	102995
15107	318016	102974
15108	318034	102952
15109	318054	102930
15110	318074	102909
15111	318096	102888
15112	318117	102867
15113	318138	102846
15114	318158	102825
15115	318177	102803
15116	318196	102781
15117	318217	102760
15118	318237	102739
15119	318258	102718
15120	318280	102697
15121	318301	102676
15122	318322	102655
15123	318342	102634
15124	318365	102613
15125	318386	102592
15126	318407	102571
15127	318428	102550
15128	318447	102528
15129	318469	102508
15130	318490	102487
15131	318514	102466
15132	318534	102445
15133	318556	102424
15134	318575	102403
15135	318594	102381
15136	318615	102360
15137	318635	102338
15138	318658	102318
15139	318679	102297
15140	318702	102276
15141	318723	102256
15142	318744	102234
15143	318765	102213
15144	318784	102192
15145	318806	102171
15146	318828	102150
15147	318850	102129
15148	318874	102109
15149	318899	102089
15150	318921	102069
15151	318943	102048
15152	318970	102029
15153	318994	102009
15154	319014	101987
15155	319036	101966
15156	319057	101946
15157	319080	101925
15158	319104	101905
15159	319126	101884
15160	319148	101863
15161	319171	101843
15162	319194	101823
15163	319216	101802
15164	319241	101782
15165	319266	101762
15166	319290	101742
15167	319314	101722
15168	319339	101702
15169	319361	101682
15170	319381	101660
15171	319401	101639
15172	319424	101618
15173	319447	101598
15174	319467	101577
15175	319490	101556
15176	319507	101534
15177	319529	101513
15178	319551	101492
15179	319571	101471
15180	319591	101450
15181	319611	101428
15182	319636	101408
15183	319664	101389
15184	319685	101368
15185	319706	101347
15186	319725	101326
15187	319747	101305
15188	319768	101284
15189	319789	101263
15190	319809	101241
15191	319831	101220
15192	319852	101200
15193	319874	101179
15194	319895	101158
15195	319916	101136
15196	319938	101116
15197	319960	101095
15198	319980	101074
15199	320000	101052
15200	320020	101031
15201	320043	101010
15202	320063	100989
15203	320084	100968
15204	320104	100947
15205	320125	100926
15206	320145	100904
15207	320165	100883
15208	320186	100862
15209	320210	100841
15210	320230	100820
15211	320253	100800
15212	320273	100778
15213	320292	100757
15214	320313	100736
15215	320333	100714
15216	320355	100694
15217	320376	100672
15218	320398	100652
15219	320419	100631
15220	320439	100609
15221	320460	100588
15222	320480	100567
15223	320501	100546
15224	320520	100524
15225	320542	100503
15226	320563	100482
15227	320583	100461
15228	320603	100439
15229	320622	100418
15230	320643	100397
15231	320663	100375
15232	320684	100354
15233	320707	100334
15234	320731	100313
15235	320750	100292
15236	320774	100272
15237	320796	100251
15238	320818	100230
15239	320840	100210
15240	320861	100189
15241	320881	100167
15242	320902	100146
15243	320922	100125
15244	320944	100104
15245	320967	100083
15246	320988	100062
15247	321008	100041
15248	321028	100019
15249	321048	99998
15250	321066	99976
15251	321088	99956
15252	321108	99934
15253	321128	99913
15254	321148	99891
15255	321170	99870
15256	321190	99849
15257	321209	99827
15258	321228	99806
15259	321251	99785
15260	321270	99764
15261	321290	99742
15262	321310	99721
15263	321332	99700
15264	321352	99679
15265	321372	99658
15266	321392	99636
15267	321415	99615
15268	321440	99596
15269	321462	99575
15270	321482	99554
15271	321502	99532
15272	321522	99511
15273	321543	99490
15274	321562	99468
15275	321585	99448
15276	321610	99428
15277	321630	99406
15278	321651	99385
15279	321672	99364
15280	321692	99343
15281	321712	99322
15282	321732	99300
15283	321751	99279
15284	321774	99258
15285	321796	99237
15286	321817	99216
15287	321838	99195
15288	321859	99174
15289	321879	99153
15290	321902	99132
15291	321923	99111
15292	321946	99091
15293	321967	99070
15294	321989	99049
15295	322009	99027
15296	322030	99006
15297	322049	98985
15298	322070	98964
15299	322090	98942
15300	322111	98921
15301	322131	98900
15302	322152	98879
15303	322171	98857
15304	322192	98836
15305	322211	98814
15306	322234	98794
15307	322253	98772
15308	322273	98751
15309	322293	98729
15310	322311	98708
15311	322331	98686
15312	322354	98666
15313	322377	98645
15314	322400	98625
15315	322422	98604
15316	322442	98583
15317	322461	98561
15318	322480	98539
15319	322502	98518
15320	322521	98497
15321	322542	98476
15322	322563	98455
15323	322583	98433
15324	322602	98412
15325	322622	98390
15326	322645	98370
15327	322665	98349
15328	322688	98328
15329	322710	98307
15330	322732	98286
15331	322751	98265
15332	322771	98243
15333	322792	98222
15334	322813	98201
15335	322833	98180
15336	322853	98159
15337	322874	98138
15338	322895	98117
15339	322915	98095
15340	322936	98074
15341	322956	98053
15342	322978	98032
15343	322998	98011
15344	323019	97989
15345	323039	97968
15346	323060	97947
15347	323080	97926
15348	323101	97905
15349	323123	97884
15350	323143	97863
15351	323163	97841
15352	323183	97820
15353	323204	97799
15354	323225	97778
15355	323248	97757
15356	323269	97736
15357	323290	97715
15358	323309	97693
15359	323328	97672
15360	323350	97651
15361	323370	97629
15362	323391	97609
15363	323411	97587
15364	323434	97567
15365	323455	97546
15366	323475	97524
15367	323497	97503
15368	323518	97482
15369	323541	97462
15370	323562	97441
15371	323583	97420
15372	323604	97399
15373	323628	97379
15374	323647	97357
15375	323667	97335
15376	323688	97314
15377	323707	97293
15378	323728	97272
15379	323747	97250
15380	323767	97229
15381	323788	97208
15382	323806	97186
15383	323827	97165
15384	323848	97143
15385	323868	97122
15386	323887	97101
15387	323910	97080
15388	323929	97058
15389	323951	97038
15390	323970	97016
15391	323992	96995
15392	324013	96974
15393	324034	96953
15394	324054	96932
15395	324076	96911
15396	324096	96890
15397	324116	96868
15398	324135	96847
15399	324155	96825
15400	324176	96804
15401	324196	96783
15402	324217	96762
15403	324239	96741
15404	324260	96720
15405	324280	96699
15406	324300	96677
15407	324319	96655
15408	324339	96634
15409	324360	96613
15410	324381	96592
15411	324403	96571
15412	324422	96549
15413	324443	96529
15414	324464	96508
15415	324484	96486
15416	324505	96465
15417	324525	96444
15418	324546	96423
15419	324566	96401
15420	324588	96380
15421	324608	96359
15422	324631	96339
15423	324652	96317
15424	324672	96296
15425	324692	96275
15426	324713	96254
15427	324735	96233
15428	324753	96211
15429	324776	96190
15430	324795	96169
15431	324818	96148
15432	324837	96127
15433	324858	96106
15434	324877	96084
15435	324898	96063
15436	324918	96042
15437	324937	96020
15438	324958	95999
15439	324978	95978
15440	325000	95957
15441	325021	95936
15442	325040	95914
15443	325062	95893
15444	325083	95872
15445	325105	95852
15446	325127	95831
15447	325149	95810
15448	325171	95789
15449	325190	95768
15450	325210	95746
15451	325229	95725
15452	325251	95704
15453	325271	95682
15454	325291	95661
15455	325311	95640
15456	325332	95619
15457	325353	95597
15458	325372	95576
15459	325393	95555
15460	325414	95534
15461	325434	95513
15462	325452	95491
15463	325474	95470
15464	325495	95449
15465	325514	95427
15466	325534	95406
15467	325554	95384
15468	325577	95364
15469	325601	95344
15470	325622	95323
15471	325645	95302
15472	325668	95282
15473	325690	95261
15474	325710	95240
15475	325731	95218
15476	325752	95197
15477	325772	95176
15478	325791	95154
15479	325811	95133
15480	325832	95112
15481	325853	95091
15482	325875	95070
15483	325896	95049
15484	325916	95028
15485	325938	95007
15486	325957	94985
15487	325979	94965
15488	325999	94943
15489	326019	94922
15490	326040	94901
15491	326060	94879
15492	326081	94858
15493	326102	94837
15494	326120	94816
15495	326140	94794
15496	326159	94772
15497	326180	94751
15498	326202	94730
15499	326221	94709
15500	326241	94688
15501	326262	94667
15502	326282	94645
15503	326304	94624
15504	326324	94603
15505	326345	94582
15506	326364	94560
15507	326385	94539
15508	326405	94518
15509	326425	94497
15510	326444	94475
15511	326467	94454
15512	326486	94433
15513	326505	94411
15514	326526	94390
15515	326549	94370
15516	326567	94348
15517	326586	94326
15518	326609	94306
15519	326630	94285
15520	326651	94264
15521	326671	94242
15522	326691	94221
15523	326710	94199
15524	326731	94178
15525	326753	94157
15526	326773	94136
15527	326792	94114
15528	326811	94093
15529	326832	94072
15530	326851	94050
15531	326873	94029
15532	326893	94008
15533	326913	93986
15534	326933	93965
15535	326955	93944
15536	326975	93923
15537	326996	93902
15538	327017	93881
15539	327037	93860
15540	327057	93838
15541	327078	93817
15542	327099	93796
15543	327118	93774
15544	327140	93754
15545	327161	93733
15546	327184	93712
15547	327206	93691
15548	327229	93671
15549	327252	93651
15550	327274	93630
15551	327296	93609
15552	327317	93588
15553	327339	93567
15554	327360	93546
15555	327380	93525
15556	327403	93504
15557	327425	93484
15558	327446	93463
15559	327469	93442
15560	327490	93421
15561	327509	93399
15562	327530	93378
15563	327552	93357
15564	327576	93337
15565	327597	93316
15566	327618	93295
15567	327637	93274
15568	327661	93253
15569	327682	93232
15570	327702	93211
15571	327721	93189
15572	327740	93168
15573	327760	93146
15574	327781	93125
15575	327801	93104
15576	327820	93082
15577	327842	93062
15578	327862	93040
15579	327883	93019
15580	327903	92998
15581	327923	92976
15582	327944	92955
15583	327965	92934
15584	327985	92913
15585	328006	92892
15586	328027	92871
15587	328048	92850
15588	328068	92828
15589	328089	92807
15590	328109	92786
15591	328131	92765
15592	328151	92744
15593	328173	92723
15594	328194	92702
15595	328213	92681
15596	328232	92659
15597	328253	92638
15598	328274	92617
15599	328293	92595
15600	328314	92574
15601	328334	92553
15602	328356	92532
15603	328375	92510
15604	328396	92489
15605	328417	92468
15606	328437	92447
15607	328458	92426
15608	328480	92405
15609	328500	92384
15610	328519	92362
15611	328541	92341
15612	328561	92320
15613	328582	92299
15614	328606	92279
15615	328625	92257
15616	328646	92236
15617	328667	92215
15618	328689	92194
15619	328710	92173
15620	328730	92152
15621	328748	92130
15622	328769	92109
15623	328790	92088
15624	328808	92066
15625	328831	92045
15626	328853	92025
15627	328874	92004
15628	328894	91982
15629	328915	91961
15630	328935	91940
15631	328957	91919
15632	328976	91897
15633	328998	91877
15634	329018	91855
15635	329041	91835
15636	329060	91813
15637	329081	91792
15638	329101	91771
15639	329122	91750
15640	329143	91729
15641	329163	91707
15642	329183	91686
15643	329203	91665
15644	329224	91644
15645	329243	91622
15646	329264	91601
15647	329284	91580
15648	329305	91558
15649	329324	91537
15650	329344	91516
15651	329364	91494
15652	329385	91473
15653	329405	91452
15654	329424	91430
15655	329444	91409
15656	329466	91388
15657	329487	91367
15658	329511	91347
15659	329533	91326
15660	329553	91305
15661	329572	91283
15662	329594	91263
15663	329619	91243
15664	329639	91221
15665	329660	91200
15666	329678	91178
15667	329700	91158
15668	329719	91136
15669	329740	91115
15670	329760	91093
15671	329779	91072
15672	329799	91051
15673	329821	91030
15674	329841	91008
15675	329860	90987
15676	329881	90966
15677	329901	90944
15678	329923	90924
15679	329946	90903
15680	329968	90882
15681	329992	90862
15682	330014	90841
15683	330036	90820
15684	330055	90799
15685	330075	90778
15686	330096	90757
15687	330117	90735
15688	330136	90714
15689	330157	90693
15690	330177	90671
15691	330198	90650
15692	330218	90629
15693	330239	90608
15694	330257	90586
15695	330279	90565
15696	330299	90544
15697	330318	90523
15698	330340	90502
15699	330360	90480
15700	330380	90459
15701	330402	90438
15702	330422	90417
15703	330442	90396
15704	330460	90374
15705	330480	90352
15706	330501	90331
15707	330520	90310
15708	330541	90289
15709	330560	90267
15710	330581	90246
15711	330604	90226
15712	330626	90205
15713	330646	90184
15714	330666	90162
15715	330689	90142
15716	330711	90121
15717	330733	90100
15718	330755	90079
15719	330773	90058
15720	330794	90036
15721	330814	90015
15722	330836	89994
15723	330857	89973
15724	330876	89952
15725	330896	89930
15726	330916	89909
15727	330937	89888
15728	330957	89867
15729	330977	89845
15730	330997	89824
15731	331019	89803
15732	331038	89782
15733	331059	89761
15734	331078	89739
15735	331100	89718
15736	331120	89697
15737	331141	89676
15738	331163	89655
15739	331183	89634
15740	331202	89612
15741	331223	89591
15742	331245	89570
15743	331266	89549
15744	331286	89528
15745	331306	89506
15746	331325	89485
15747	331348	89464
15748	331368	89443
15749	331390	89422
15750	331410	89401
15751	331430	89380
15752	331450	89358
15753	331472	89338
15754	331495	89317
15755	331517	89296
15756	331541	89276
15757	331560	89254
15758	331581	89234
15759	331608	89214
15760	331627	89193
15761	331648	89171
15762	331668	89150
15763	331690	89129
15764	331711	89108
15765	331733	89087
15766	331752	89066
15767	331773	89045
15768	331792	89023
15769	331813	89002
15770	331833	88981
15771	331855	88960
15772	331875	88939
15773	331896	88918
15774	331917	88896
15775	331937	88875
15776	331957	88854
15777	331977	88833
15778	331998	88812
15779	332019	88791
15780	332040	88770
15781	332062	88749
15782	332084	88728
15783	332104	88707
15784	332126	88686
15785	332148	88665
15786	332168	88644
15787	332189	88623
15788	332211	88602
15789	332233	88581
15790	332254	88560
15791	332275	88539
15792	332296	88518
15793	332317	88497
15794	332339	88476
15795	332358	88454
15796	332378	88433
15797	332399	88412
15798	332420	88391
15799	332440	88370
15800	332465	88350
15801	332489	88329
15802	332510	88308
15803	332531	88287
15804	332551	88266
15805	332572	88245
15806	332592	88224
15807	332611	88202
15808	332631	88181
15809	332651	88160
15810	332671	88138
15811	332692	88117
15812	332711	88096
15813	332733	88075
15814	332752	88053
15815	332771	88032
15816	332792	88011
15817	332812	87989
15818	332833	87968
15819	332852	87947
15820	332874	87926
15821	332893	87904
15822	332914	87883
15823	332933	87862
15824	332954	87841
15825	332974	87819
15826	332995	87798
15827	333014	87777
15828	333035	87755
15829	333054	87734
15830	333074	87713
15831	333095	87692
15832	333116	87671
15833	333137	87650
15834	333157	87628
15835	333177	87607
15836	333196	87585
15837	333216	87564
15838	333235	87543
15839	333256	87521
15840	333275	87500
15841	333296	87479
15842	333315	87457
15843	333336	87436
15844	333356	87415
15845	333376	87394
15846	333396	87372
15847	333417	87351
15848	333436	87330
15849	333457	87309
15850	333477	87287
15851	333499	87267
15852	333520	87246
15853	333541	87224
15854	333562	87203
15855	333581	87182
15856	333601	87161
15857	333624	87140
15858	333651	87120
15859	333676	87100
15860	333700	87080
15861	333724	87060
15862	333750	87040
15863	333772	87019
15864	333799	87000
15865	333819	86978
15866	333840	86958
15867	333861	86937
15868	333882	86915
15869	333902	86894
15870	333923	86873
15871	333943	86852
15872	333963	86830
15873	333983	86809
15874	334004	86788
15875	334024	86767
15876	334044	86745
15877	334065	86724
15878	334086	86703
15879	334106	86682
15880	334125	86661
15881	334146	86639
15882	334164	86618
15883	334186	86597
15884	334206	86575
15885	334225	86554
15886	334245	86533
15887	334265	86511
15888	334284	86490
15889	334305	86469
15890	334326	86448
15891	334345	86426
15892	334366	86405
15893	334385	86383
15894	334406	86362
15895	334425	86341
15896	334447	86320
15897	334467	86299
15898	334487	86278
15899	334509	86257
15900	334532	86236
15901	334553	86215
15902	334573	86194
15903	334595	86173
15904	334617	86152
15905	334635	86130
15906	334656	86109
15907	334675	86088
15908	334697	86067
15909	334719	86046
15910	334740	86025
15911	334763	86004
15912	334784	85983
15913	334804	85962
15914	334827	85942
15915	334848	85921
15916	334869	85899
15917	334890	85878
15918	334909	85857
15919	334930	85836
15920	334951	85815
15921	334972	85794
15922	334994	85773
15923	335013	85752
15924	335036	85731
15925	335058	85710
15926	335081	85690
15927	335102	85668
15928	335123	85648
15929	335144	85626
15930	335165	85605
15931	335188	85585
15932	335208	85564
15933	335228	85542
15934	335250	85522
15935	335271	85501
15936	335291	85479
15937	335312	85458
15938	335332	85437
15939	335352	85416
15940	335374	85395
15941	335393	85373
15942	335413	85352
15943	335433	85331
15944	335454	85309
15945	335473	85288
15946	335495	85267
15947	335520	85247
15948	335539	85226
15949	335558	85204
15950	335577	85182
15951	335603	85163
15952	335623	85141
15953	335646	85121
15954	335667	85100
15955	335688	85079
15956	335707	85057
15957	335727	85036
15958	335746	85014
15959	335769	84994
15960	335791	84973
15961	335812	84952
15962	335834	84931
15963	335855	84910
15964	335877	84889
15965	335899	84868
15966	335917	84847
15967	335939	84826
15968	335960	84805
15969	335981	84784
15970	336004	84763
15971	336023	84742
15972	336045	84721
15973	336065	84700
15974	336088	84679
15975	336110	84658
15976	336132	84638
15977	336155	84617
15978	336174	84595
15979	336196	84575
15980	336216	84553
15981	336236	84532
15982	336256	84511
15983	336277	84490
15984	336299	84469
15985	336320	84448
15986	336339	84426
15987	336358	84405
15988	336380	84384
15989	336400	84363
15990	336428	84343
15991	336455	84324
15992	336481	84304
15993	336505	84284
15994	336528	84263
15995	336551	84243
15996	336574	84222
15997	336594	84201
15998	336614	84179
15999	336634	84158
16000	336655	84137
16001	336675	84116
16002	336695	84094
16003	336716	84073
16004	336735	84052
16005	336755	84031
16006	336777	84010
16007	336798	83989
16008	336818	83967
16009	336837	83946
16010	336858	83925
16011	336878	83903
16012	336900	83883
16013	336924	83862
16014	336949	83842
16015	336972	83822
16016	336997	83802
16017	337021	83781
16018	337042	83760
16019	337063	83739
16020	337085	83718
16021	337107	83698
16022	337128	83677
16023	337148	83656
16024	337173	83635
16025	337197	83615
16026	337220	83594
16027	337244	83574
16028	337269	83554
16029	337293	83534
16030	337319	83514
16031	337345	83494
16032	337368	83474
16033	337392	83453
16034	337412	83432
16035	337432	83411
16036	337457	83391
16037	337478	83370
16038	337498	83348
16039	337522	83328
16040	337544	83307
16041	337571	83288
16042	337596	83267
16043	337622	83248
16044	337646	83227
16045	337670	83207
16046	337692	83186
16047	337715	83166
16048	337741	83146
16049	337764	83125
16050	337786	83105
16051	337808	83084
16052	337831	83063
16053	337852	83042
16054	337875	83021
16055	337897	83001
16056	337918	82980
16057	337940	82959
16058	337959	82937
16059	337979	82916
16060	337998	82895
16061	338020	82874
16062	338039	82852
16063	338059	82831
16064	338081	82810
16065	338102	82789
16066	338122	82768
16067	338142	82746
16068	338160	82725
16069	338184	82704
16070	338205	82683
16071	338226	82662
16072	338247	82641
16073	338269	82620
16074	338289	82599
16075	338309	82578
16076	338331	82557
16077	338352	82536
16078	338372	82514
16079	338393	82493
16080	338413	82472
16081	338434	82451
16082	338454	82430
16083	338475	82409
16084	338496	82388
16085	338519	82367
16086	338538	82346
16087	338559	82325
16088	338581	82304
16089	338599	82282
16090	338619	82261
16091	338638	82239
16092	338658	82218
16093	338678	82197
16094	338698	82175
16095	338718	82154
16096	338740	82133
16097	338761	82112
16098	338783	82091
16099	338803	82070
16100	338825	82049
16101	338845	82028
16102	338865	82006
16103	338884	81985
16104	338906	81964
16105	338927	81943
16106	338948	81922
16107	338968	81901
16108	338988	81879
16109	339009	81858
16110	339029	81837
16111	339049	81816
16112	339069	81795
16113	339089	81773
16114	339109	81752
16115	339130	81731
16116	339152	81710
16117	339173	81689
16118	339194	81668
16119	339215	81647
16120	339237	81626
16121	339258	81605
16122	339278	81584
16123	339299	81563
16124	339319	81541
16125	339340	81520
16126	339362	81499
16127	339382	81478
16128	339402	81457
16129	339423	81436
16130	339444	81415
16131	339465	81394
16132	339486	81373
16133	339509	81352
16134	339530	81331
16135	339552	81310
16136	339573	81289
16137	339593	81268
